demand_id,demand_lat,demand_lon,Demand_received,Demand_reached,Demand_completed,Car_station,Call_type,Car_lat,Car_lon,DriveDistance,DriveTime
1769,38.7801826,-9.112806105,08-11-2023 13:07,08-11-2023 13:47,08-11-2023 14:40,301,1,38.7026783,-9.159344575,10047.32563,12.05679076
1770,38.7236226,-9.175747241,06-23-2023 18:01,06-23-2023 18:48,06-23-2023 19:40,300,3,38.7388293,-9.194183509,2656.058648,3.187270377
1771,38.7491619,-9.186470867,05-31-2023 08:47,05-31-2023 09:07,05-31-2023 09:53,305,3,38.7444194,-9.146059048,4522.15075,5.4265809
1772,38.7147508,-9.171961613,07-13-2023 05:24,07-13-2023 06:11,07-13-2023 06:25,300,2,38.7586108,-9.126510707,7019.802175,8.42376261
1773,38.7348333,-9.194908429,12-06-2023 09:59,12-06-2023 10:44,12-06-2023 11:24,300,2,38.7618199,-9.140052925,6794.405206,8.153286247
1774,38.716102,-9.118480545,10-04-2023 16:55,10-04-2023 17:44,10-04-2023 18:16,300,3,38.7877425,-9.151888644,8785.228512,10.54227421
1775,38.732027,-9.163767205,09-16-2023 08:52,09-16-2023 09:19,09-16-2023 09:37,301,2,38.7625327,-9.105323637,7326.958899,8.792350679
1776,38.7386973,-9.096970369,09-11-2023 14:46,09-11-2023 15:31,09-11-2023 16:12,305,3,38.7445273,-9.146150058,5504.052475,6.60486297
1777,38.7752478,-9.150428278,09-08-2023 12:20,09-08-2023 13:12,09-08-2023 13:27,301,1,38.7623424,-9.174811119,3066.051449,3.679261739
1778,38.7139962,-9.18559291,07-11-2023 02:57,07-11-2023 03:37,07-11-2023 03:50,305,3,38.7853769,-9.18112103,7948.732484,9.538478981
1779,38.7039515,-9.135501972,02-15-2023 09:34,02-15-2023 09:50,02-15-2023 10:40,302,3,38.7578575,-9.144214614,6068.807113,7.282568535
1780,38.7870266,-9.102607142,12-29-2023 18:33,12-29-2023 18:42,12-29-2023 18:52,305,1,38.7715557,-9.114620329,2176.921694,2.612306032
1781,38.7587107,-9.126683495,07-09-2023 09:45,07-09-2023 09:59,07-09-2023 10:14,301,3,38.7499274,-9.130896082,1082.634475,1.299161371
1782,38.7052276,-9.124725752,08-13-2023 04:35,08-13-2023 04:51,08-13-2023 05:02,302,3,38.7225459,-9.094632613,3858.813508,4.63057621
1783,38.7403854,-9.175597213,08-25-2023 01:06,08-25-2023 01:34,08-25-2023 01:57,300,1,38.7431599,-9.166249813,1083.657894,1.300389473
1784,38.7897714,-9.131770705,02-24-2023 14:07,02-24-2023 14:14,02-24-2023 14:35,304,3,38.7882737,-9.093133515,4297.323569,5.156788283
1785,38.722726,-9.145600498,08-18-2023 14:22,08-18-2023 14:31,08-18-2023 14:54,300,2,38.7452985,-9.102795773,5378.211588,6.453853906
1786,38.7070746,-9.116487311,12-27-2023 21:49,12-27-2023 22:38,12-27-2023 22:59,305,3,38.7237707,-9.158801902,5055.645027,6.066774032
1787,38.7792688,-9.142290236,05-22-2023 07:38,05-22-2023 08:18,05-22-2023 08:55,302,3,38.751801,-9.111313418,4601.266396,5.521519675
1788,38.714449,-9.199355474,06-08-2023 15:17,06-08-2023 15:42,06-08-2023 15:56,301,3,38.7555236,-9.193952626,4604.312564,5.525175077
1789,38.7818944,-9.113751896,12-15-2023 16:40,12-15-2023 17:02,12-15-2023 17:55,300,3,38.7658428,-9.101817313,2223.024864,2.667629837
1790,38.7398969,-9.135085767,12-15-2023 17:56,12-15-2023 18:18,12-15-2023 18:58,305,3,38.7660903,-9.162163556,4187.007298,5.024408758
1791,38.7791912,-9.167752376,01-30-2023 18:51,01-30-2023 19:28,01-30-2023 20:20,300,3,38.7455383,-9.098342213,8573.052689,10.28766323
1792,38.7207068,-9.09879144,10-17-2023 06:17,10-17-2023 06:45,10-17-2023 07:08,305,1,38.7271625,-9.09002926,1209.587886,1.451505463
1793,38.7757102,-9.192675609,02-01-2023 17:14,02-01-2023 17:31,02-01-2023 18:10,304,1,38.7557959,-9.166508464,3654.595791,4.385514949
1794,38.7540481,-9.124386035,07-18-2023 14:00,07-18-2023 14:29,07-18-2023 15:15,300,1,38.7581081,-9.163934508,4418.478119,5.302173743
1795,38.7442653,-9.099619878,04-11-2023 14:53,04-11-2023 15:03,04-11-2023 15:46,301,1,38.7484719,-9.113265658,1587.004195,1.904405034
1796,38.7031632,-9.164908849,02-06-2023 01:04,02-06-2023 01:56,02-06-2023 02:46,302,3,38.7605148,-9.152406819,6523.685846,7.828423015
1797,38.7171924,-9.166133878,03-31-2023 00:57,03-31-2023 01:10,03-31-2023 01:46,302,1,38.7044965,-9.120712859,5241.538225,6.28984587
1798,38.7504823,-9.123859903,04-04-2023 07:23,04-04-2023 07:31,04-04-2023 07:46,302,3,38.758552,-9.146205844,2640.483804,3.168580565
1799,38.7674595,-9.106994079,12-08-2023 02:53,12-08-2023 03:00,12-08-2023 03:29,301,3,38.7065363,-9.145974572,8038.289145,9.645946973
1800,38.7651412,-9.199750893,02-19-2023 03:37,02-19-2023 04:08,02-19-2023 04:51,304,3,38.7856723,-9.107634096,10488.9726,12.58676712
1801,38.7560049,-9.116430592,02-20-2023 14:03,02-20-2023 14:14,02-20-2023 14:20,305,3,38.7220646,-9.1067713,3921.877665,4.706253198
1802,38.761137,-9.131206577,03-03-2023 09:37,03-03-2023 10:32,03-03-2023 11:08,304,1,38.7339112,-9.097550672,4811.130325,5.77335639
1803,38.7433958,-9.150049536,03-01-2023 15:16,03-01-2023 15:51,03-01-2023 16:30,301,2,38.7419472,-9.157300754,821.8171416,0.98618057
1804,38.7259686,-9.140274305,03-19-2023 17:40,03-19-2023 18:18,03-19-2023 18:48,305,1,38.7898398,-9.128347835,7221.273845,8.665528614
1805,38.7244787,-9.120319423,01-29-2023 10:32,01-29-2023 10:56,01-29-2023 11:37,305,3,38.7086573,-9.15468547,4204.730593,5.045676712
1806,38.7558472,-9.164949848,12-21-2023 09:28,12-21-2023 09:43,12-21-2023 10:03,305,2,38.7870465,-9.153636502,3688.388662,4.426066394
1807,38.7520823,-9.125639607,03-19-2023 03:41,03-19-2023 03:52,03-19-2023 04:31,300,2,38.7816153,-9.148841581,4174.04955,5.00885946
1808,38.7220826,-9.152636551,12-09-2023 09:43,12-09-2023 10:22,12-09-2023 10:54,300,1,38.739001,-9.090235793,7185.535475,8.622642569
1809,38.7849859,-9.152686426,08-10-2023 17:03,08-10-2023 17:46,08-10-2023 18:13,302,3,38.784484,-9.135051049,1960.771758,2.35292611
1810,38.7721925,-9.157094606,02-21-2023 23:44,02-22-2023 00:08,02-22-2023 00:33,302,3,38.7352416,-9.133056123,4899.223034,5.879067641
1811,38.7002742,-9.155830903,03-16-2023 13:09,03-16-2023 13:24,03-16-2023 13:29,300,3,38.7579007,-9.173401682,6695.648151,8.034777782
1812,38.7206248,-9.168578468,05-23-2023 03:25,05-23-2023 03:48,05-23-2023 04:03,304,2,38.7694763,-9.18963161,5912.034734,7.09444168
1813,38.7834451,-9.100887985,05-12-2023 11:04,05-12-2023 11:51,05-12-2023 12:23,300,2,38.7893486,-9.141684682,4581.329413,5.497595296
1814,38.7622283,-9.166961502,06-15-2023 21:27,06-15-2023 22:03,06-15-2023 22:38,302,3,38.789559,-9.104284699,7599.298308,9.119157969
1815,38.7801031,-9.16838778,12-25-2023 10:38,12-25-2023 10:48,12-25-2023 11:07,304,3,38.7385665,-9.179982306,4792.813383,5.75137606
1816,38.7808137,-9.197267586,09-25-2023 11:23,09-25-2023 11:30,09-25-2023 11:53,305,2,38.7132509,-9.127949655,10757.94951,12.90953941
1817,38.7324972,-9.137753202,06-07-2023 08:21,06-07-2023 08:39,06-07-2023 09:22,304,1,38.7742045,-9.120622553,5011.072532,6.013287038
1818,38.7117658,-9.136459627,02-18-2023 04:01,02-18-2023 04:18,02-18-2023 04:52,301,3,38.7833563,-9.175505474,9062.959799,10.87555176
1819,38.7426097,-9.158938785,01-01-2023 13:31,01-01-2023 14:17,01-01-2023 14:45,304,2,38.7237508,-9.13605479,3295.67022,3.954804264
1820,38.7411104,-9.161159095,10-23-2023 01:39,10-23-2023 02:07,10-23-2023 02:30,301,3,38.7118142,-9.165167629,3286.287731,3.943545277
1821,38.7490441,-9.169072996,09-26-2023 06:45,09-26-2023 06:51,09-26-2023 07:37,304,1,38.7119039,-9.176756707,4215.134483,5.058161379
1822,38.7572083,-9.15393608,02-08-2023 15:13,02-08-2023 15:18,02-08-2023 16:08,305,3,38.7102265,-9.130748,5822.85274,6.987423288
1823,38.74789,-9.176451853,10-12-2023 14:24,10-12-2023 14:48,10-12-2023 15:32,305,2,38.7755169,-9.091456291,9932.799754,11.9193597
1824,38.7507753,-9.172572669,11-12-2023 01:23,11-12-2023 01:41,11-12-2023 01:48,305,3,38.7322821,-9.099335125,8395.031553,10.07403786
1825,38.7671083,-9.103459191,12-11-2023 13:51,12-11-2023 14:35,12-11-2023 15:26,304,1,38.7529684,-9.181013919,8761.44244,10.51373093
1826,38.732649,-9.148865157,07-23-2023 22:28,07-23-2023 23:01,07-23-2023 23:43,302,3,38.75667,-9.096306925,6422.426726,7.706912071
1827,38.7273912,-9.097515019,06-16-2023 22:59,06-16-2023 23:12,06-16-2023 23:41,301,1,38.7580069,-9.195579995,11417.63819,13.70116583
1828,38.7325074,-9.105947783,08-21-2023 03:17,08-21-2023 03:47,08-21-2023 04:32,302,2,38.7763591,-9.125470595,5334.801407,6.401761689
1829,38.7338901,-9.180669643,11-07-2023 16:52,11-07-2023 17:04,11-07-2023 17:36,300,2,38.7197554,-9.141090977,4670.827934,5.60499352
1830,38.781299,-9.177987712,06-11-2023 18:50,06-11-2023 19:33,06-11-2023 19:58,305,2,38.7509901,-9.188655099,3571.044226,4.285253071
1831,38.7313796,-9.113386621,02-02-2023 07:13,02-02-2023 07:31,02-02-2023 07:42,300,1,38.7108641,-9.178557064,7593.382473,9.112058967
1832,38.7841447,-9.198048276,06-29-2023 14:09,06-29-2023 14:39,06-29-2023 14:58,301,2,38.760299,-9.142036478,6765.744818,8.118893782
1833,38.784173,-9.196028095,07-14-2023 07:07,07-14-2023 07:29,07-14-2023 08:14,305,3,38.7724242,-9.114937437,9106.435,10.927722
1834,38.7748243,-9.192018472,03-18-2023 06:38,03-18-2023 07:23,03-18-2023 08:13,301,3,38.7719841,-9.181069403,1257.142981,1.508571577
1835,38.7183538,-9.113408204,08-02-2023 19:54,08-02-2023 20:14,08-02-2023 21:03,300,3,38.7889435,-9.183958017,11091.75119,13.31010143
1836,38.7013474,-9.146945727,05-13-2023 13:06,05-13-2023 14:01,05-13-2023 14:23,301,3,38.7537587,-9.199729983,8267.069901,9.920483882
1837,38.7008923,-9.092736599,01-08-2023 19:02,01-08-2023 19:25,01-08-2023 19:53,301,3,38.703514,-9.174191038,9057.452763,10.86894332
1838,38.7312401,-9.194540187,10-30-2023 01:52,10-30-2023 02:34,10-30-2023 03:19,304,3,38.7417447,-9.184837454,1589.286335,1.907143602
1839,38.7677406,-9.192971726,09-23-2023 17:45,09-23-2023 18:20,09-23-2023 19:06,301,3,38.7766363,-9.146521875,5256.207514,6.307449017
1840,38.7386694,-9.092643722,10-30-2023 15:23,10-30-2023 15:56,10-30-2023 16:18,304,3,38.758842,-9.159211492,7730.515831,9.276618997
1841,38.733157,-9.151776202,01-15-2023 13:16,01-15-2023 14:04,01-15-2023 14:09,301,3,38.7196458,-9.197730499,5323.488421,6.388186105
1842,38.7825165,-9.097748495,10-14-2023 09:44,10-14-2023 10:14,10-14-2023 10:22,301,2,38.7287552,-9.16787246,9820.34156,11.78440987
1843,38.7781753,-9.162359997,02-18-2023 04:48,02-18-2023 05:40,02-18-2023 06:05,305,1,38.700212,-9.180505077,8896.342052,10.67561046
1844,38.7599273,-9.13868731,04-17-2023 15:07,04-17-2023 15:37,04-17-2023 15:53,302,3,38.7385636,-9.139452287,2375.861914,2.851034297
1845,38.7206866,-9.193445811,08-13-2023 21:30,08-13-2023 22:18,08-13-2023 22:58,301,2,38.7364608,-9.194499892,1757.038601,2.108446321
1846,38.7812282,-9.132075432,06-04-2023 12:36,06-04-2023 13:21,06-04-2023 14:07,304,2,38.7808386,-9.104666274,3046.534132,3.655840958
1847,38.7548458,-9.13228067,05-14-2023 20:30,05-14-2023 21:17,05-14-2023 21:29,305,3,38.7584712,-9.156374792,2707.940541,3.24952865
1848,38.7061472,-9.179521858,01-04-2023 01:03,01-04-2023 01:19,01-04-2023 01:50,301,3,38.7158698,-9.15665195,2761.891679,3.314270015
1849,38.7448119,-9.105654316,01-22-2023 20:49,01-22-2023 20:54,01-22-2023 21:16,302,3,38.7483337,-9.190750709,9465.623991,11.35874879
1850,38.765841,-9.131836578,01-13-2023 16:30,01-13-2023 16:50,01-13-2023 17:43,304,3,38.7349001,-9.153146646,4175.42329,5.010507948
1851,38.7233936,-9.110924738,01-31-2023 19:06,01-31-2023 19:39,01-31-2023 20:18,304,2,38.7740497,-9.199685777,11358.25492,13.6299059
1852,38.7630725,-9.121185472,01-09-2023 12:47,01-09-2023 12:54,01-09-2023 13:37,300,3,38.7166109,-9.17206847,7657.920482,9.189504578
1853,38.7262437,-9.131498504,06-09-2023 06:11,06-09-2023 06:26,06-09-2023 06:48,302,3,38.7285183,-9.163737491,3591.915658,4.31029879
1854,38.7817743,-9.117528943,08-14-2023 13:06,08-14-2023 13:42,08-14-2023 14:16,305,2,38.740766,-9.174269203,7780.633169,9.336759803
1855,38.7437355,-9.133610052,12-15-2023 13:41,12-15-2023 14:01,12-15-2023 14:52,305,3,38.7657092,-9.094084598,5026.020905,6.031225086
1856,38.7046795,-9.128158401,06-14-2023 07:55,06-14-2023 08:27,06-14-2023 09:02,304,3,38.7381353,-9.118443342,3871.839237,4.646207084
1857,38.7496535,-9.158856667,05-15-2023 17:25,05-15-2023 17:53,05-15-2023 18:25,305,3,38.7199235,-9.193406336,5065.735283,6.078882339
1858,38.7513805,-9.109414698,07-23-2023 05:37,07-23-2023 06:12,07-23-2023 07:05,305,2,38.7599325,-9.196715439,9748.959574,11.69875149
1859,38.7247797,-9.101307194,06-03-2023 09:19,06-03-2023 09:29,06-03-2023 10:16,301,2,38.720399,-9.168978036,7536.61199,9.043934388
1860,38.7345011,-9.171643471,08-08-2023 23:24,08-08-2023 23:56,08-08-2023 00:12,301,2,38.7341368,-9.098143898,8168.769382,9.802523259
1861,38.7071831,-9.155683234,06-17-2023 19:30,06-17-2023 20:07,06-17-2023 21:00,300,3,38.7149708,-9.142676051,1684.901992,2.021882391
1862,38.7830804,-9.138982743,11-25-2023 02:31,11-25-2023 02:36,11-25-2023 03:30,304,3,38.7140129,-9.106029477,8505.029374,10.20603525
1863,38.7622958,-9.192103039,12-10-2023 10:09,12-10-2023 10:49,12-10-2023 11:14,300,3,38.7063045,-9.18265122,6310.858163,7.573029796
1864,38.7795065,-9.115980252,09-22-2023 12:42,09-22-2023 13:19,09-22-2023 13:49,304,3,38.7296475,-9.104472488,5686.96049,6.824352589
1865,38.7484877,-9.194243018,02-14-2023 18:37,02-14-2023 19:26,02-14-2023 20:15,301,3,38.7237144,-9.162535158,4472.022316,5.366426779
1866,38.7831211,-9.099105909,06-15-2023 14:02,06-15-2023 14:08,06-15-2023 14:35,300,3,38.7248053,-9.191751371,12166.50474,14.59980568
1867,38.7548764,-9.193938436,09-15-2023 03:51,09-15-2023 04:44,09-15-2023 04:49,304,1,38.7744657,-9.138591638,6525.107576,7.830129091
1868,38.75318,-9.145079613,11-04-2023 02:29,11-04-2023 02:43,11-04-2023 03:01,305,3,38.7893307,-9.199993595,7306.844969,8.768213963
1869,38.7821686,-9.125881742,04-16-2023 01:08,04-16-2023 01:52,04-16-2023 02:05,304,2,38.7618737,-9.156430428,4076.097913,4.891317496
1870,38.7013608,-9.123004986,09-24-2023 18:09,09-24-2023 18:43,09-24-2023 19:31,305,2,38.7472502,-9.175606908,7758.106619,9.309727942
1871,38.7425928,-9.159819026,11-12-2023 20:26,11-12-2023 20:34,11-12-2023 20:43,305,2,38.7625146,-9.093679266,7676.918656,9.212302387
1872,38.7721404,-9.103039751,03-02-2023 12:54,03-02-2023 13:20,03-02-2023 13:53,304,1,38.7026454,-9.102980209,7723.60764,9.268329168
1873,38.7334102,-9.101114956,04-06-2023 15:20,04-06-2023 15:25,04-06-2023 16:03,305,3,38.7369821,-9.199056709,10892.38489,13.07086187
1874,38.7792177,-9.090054563,08-17-2023 13:44,08-17-2023 14:04,08-17-2023 14:25,304,3,38.7461008,-9.154308646,8033.832538,9.640599046
1875,38.7868922,-9.138984665,08-18-2023 14:41,08-18-2023 15:30,08-18-2023 16:05,305,3,38.7241495,-9.125931021,7122.478778,8.546974534
1876,38.7057346,-9.116971895,11-14-2023 18:19,11-14-2023 18:56,11-14-2023 19:29,302,3,38.7607914,-9.104296316,6279.030431,7.534836517
1877,38.7798318,-9.111906575,11-09-2023 15:06,11-09-2023 15:14,11-09-2023 15:37,300,2,38.7874933,-9.120850502,1308.858917,1.5706307
1878,38.7275722,-9.110364872,06-08-2023 08:54,06-08-2023 09:02,06-08-2023 09:21,302,3,38.7187536,-9.152112562,4742.181871,5.690618246
1879,38.7846055,-9.199288028,06-29-2023 18:03,06-29-2023 18:08,06-29-2023 18:50,301,2,38.7017485,-9.136524685,11552.32018,13.86278421
1880,38.7866534,-9.191316919,01-27-2023 13:35,01-27-2023 14:26,01-27-2023 15:06,301,3,38.7341279,-9.149408205,7468.068163,8.961681795
1881,38.7831906,-9.09583126,01-23-2023 06:52,01-23-2023 07:27,01-23-2023 08:15,301,3,38.7090945,-9.122999981,8771.093426,10.52531211
1882,38.7123674,-9.118394182,11-04-2023 23:33,11-04-2023 23:40,11-04-2023 23:47,301,2,38.7832287,-9.148864652,8572.681662,10.28721799
1883,38.7836395,-9.141613387,05-10-2023 19:32,05-10-2023 19:58,05-10-2023 20:32,301,3,38.7507213,-9.173346392,5081.607,6.0979284
1884,38.7210922,-9.1379345,01-21-2023 19:44,01-21-2023 20:09,01-21-2023 20:14,301,3,38.7356459,-9.10336201,4168.923366,5.00270804
1885,38.7459757,-9.142325048,01-25-2023 18:42,01-25-2023 19:07,01-25-2023 19:34,300,1,38.7625334,-9.192229867,5843.680153,7.012416184
1886,38.7162044,-9.196140596,05-08-2023 22:13,05-08-2023 22:58,05-08-2023 23:25,301,3,38.7172254,-9.187952281,917.088317,1.10050598
1887,38.7830947,-9.18808831,07-24-2023 14:21,07-24-2023 15:06,07-24-2023 15:18,302,3,38.7242261,-9.139471483,8485.306482,10.18236778
1888,38.7547254,-9.117164693,01-12-2023 00:38,01-12-2023 01:31,01-12-2023 01:50,304,3,38.7632935,-9.119740171,994.339612,1.193207534
1889,38.7129934,-9.156910943,04-04-2023 13:23,04-04-2023 13:45,04-04-2023 14:30,304,3,38.729189,-9.093002296,7327.265919,8.792719103
1890,38.7453735,-9.176154105,08-18-2023 04:00,08-18-2023 04:23,08-18-2023 05:14,302,1,38.7861855,-9.141141768,5976.223252,7.171467902
1891,38.7514923,-9.181123887,08-23-2023 11:17,08-23-2023 11:58,08-23-2023 12:27,301,2,38.7877147,-9.18716011,4081.235714,4.897482856
1892,38.7203358,-9.166715371,03-10-2023 19:34,03-10-2023 20:04,03-10-2023 20:12,305,3,38.7762361,-9.107121372,9081.007296,10.89720876
1893,38.7084335,-9.160406263,09-22-2023 17:36,09-22-2023 18:23,09-22-2023 18:56,301,1,38.7461346,-9.190498631,5361.144865,6.433373838
1894,38.7187704,-9.174614071,05-13-2023 23:09,05-14-2023 00:03,05-14-2023 00:13,304,2,38.7399219,-9.103985693,8194.007764,9.832809317
1895,38.7114525,-9.141925381,08-07-2023 20:23,08-07-2023 21:07,08-07-2023 21:16,300,3,38.7710738,-9.189260205,8460.652993,10.15278359
1896,38.7309738,-9.122797404,04-21-2023 16:14,04-21-2023 16:19,04-21-2023 17:09,304,3,38.7671969,-9.10454182,4508.161878,5.409794253
1897,38.7598963,-9.13281825,03-19-2023 17:13,03-19-2023 17:50,03-19-2023 17:56,305,3,38.7248095,-9.155082494,4618.330423,5.541996508
1898,38.7859106,-9.18298479,04-25-2023 11:42,04-25-2023 12:24,04-25-2023 12:35,304,3,38.7015768,-9.114729188,12057.95,14.46954
1899,38.7691025,-9.138423662,03-15-2023 05:38,03-15-2023 06:11,03-15-2023 06:38,301,3,38.7743188,-9.127755185,1319.82505,1.58379006
1900,38.7510357,-9.123265479,07-24-2023 13:13,07-24-2023 13:28,07-24-2023 14:18,300,3,38.7619017,-9.102947701,2560.74014,3.072888168
1901,38.7725436,-9.101698151,06-30-2023 19:36,06-30-2023 19:58,06-30-2023 20:23,304,3,38.7091312,-9.127626049,7613.944927,9.136733912
1902,38.7797777,-9.100346389,01-03-2023 02:30,01-03-2023 03:03,01-03-2023 03:17,301,2,38.736915,-9.116028933,5072.558845,6.087070613
1903,38.7407008,-9.136429563,03-05-2023 02:20,03-05-2023 02:52,03-05-2023 03:14,300,1,38.7832148,-9.152976075,5070.213382,6.084256058
1904,38.779286,-9.153740156,07-17-2023 10:41,07-17-2023 11:36,07-17-2023 12:01,302,2,38.7886226,-9.090419917,7113.438448,8.536126137
1905,38.714495,-9.128839992,02-22-2023 23:14,02-22-2023 23:56,02-22-2023 00:41,302,3,38.776966,-9.173403349,8528.438292,10.23412595
1906,38.7223633,-9.151452903,01-28-2023 07:43,01-28-2023 07:49,01-28-2023 08:24,305,3,38.7295383,-9.197567942,5186.843493,6.224212192
1907,38.7773766,-9.144721146,04-20-2023 02:09,04-20-2023 02:23,04-20-2023 02:30,301,3,38.7605676,-9.148272211,1909.368485,2.291242182
1908,38.7767002,-9.140546717,04-22-2023 14:22,04-22-2023 14:54,04-22-2023 15:15,300,3,38.7439588,-9.155272652,3989.955785,4.787946942
1909,38.7839229,-9.094411051,09-25-2023 17:25,09-25-2023 17:44,09-25-2023 18:16,301,3,38.7126434,-9.149476736,10010.5315,12.0126378
1910,38.7857639,-9.167217062,04-28-2023 19:18,04-28-2023 20:05,04-28-2023 20:39,304,3,38.774668,-9.115840899,5841.545685,7.009854822
1911,38.7189636,-9.129080038,03-18-2023 22:46,03-18-2023 23:34,03-18-2023 23:47,300,3,38.7273946,-9.168772084,4509.752044,5.411702453
1912,38.7885435,-9.159830228,11-01-2023 10:29,11-01-2023 11:23,11-01-2023 11:45,301,3,38.7043841,-9.099460635,11510.95996,13.81315196
1913,38.716246,-9.175663961,11-10-2023 15:06,11-10-2023 15:45,11-10-2023 16:16,305,3,38.7251416,-9.146214839,3419.005757,4.102806908
1914,38.7044014,-9.129723735,11-20-2023 18:06,11-20-2023 18:13,11-20-2023 18:26,300,3,38.7696814,-9.195011234,10260.92641,12.3131117
1915,38.7254262,-9.125743313,08-30-2023 23:44,08-30-2023 23:52,08-30-2023 23:57,304,3,38.7798969,-9.160906565,7205.640689,8.646768827
1916,38.7379483,-9.097417074,02-06-2023 08:10,02-06-2023 08:27,02-06-2023 09:15,301,3,38.7444657,-9.101641762,863.2037523,1.035844503
1917,38.7239965,-9.134392535,12-08-2023 09:10,12-08-2023 10:00,12-08-2023 10:54,304,3,38.7259137,-9.138874649,541.7955206,0.650154625
1918,38.7153466,-9.141808064,10-10-2023 05:01,10-10-2023 05:14,10-10-2023 05:53,300,3,38.7138436,-9.113604569,3138.956013,3.766747215
1919,38.7466522,-9.130225072,12-08-2023 05:52,12-08-2023 06:47,12-08-2023 07:05,301,3,38.7839521,-9.167896011,5891.816017,7.07017922
1920,38.7885448,-9.171734877,10-01-2023 01:47,10-01-2023 02:23,10-01-2023 03:11,301,3,38.7717454,-9.182939032,2244.21794,2.693061528
1921,38.7513189,-9.190072916,05-01-2023 06:36,05-01-2023 07:06,05-01-2023 07:58,302,3,38.7382965,-9.107745873,9263.503927,11.11620471
1922,38.7486889,-9.16535201,02-13-2023 01:41,02-13-2023 02:35,02-13-2023 03:21,302,1,38.7898247,-9.169094777,4590.676202,5.508811443
1923,38.7550906,-9.129024259,06-18-2023 23:49,06-19-2023 00:12,06-19-2023 00:45,302,3,38.7636637,-9.120954668,1308.499926,1.570199912
1924,38.7373822,-9.133651378,03-13-2023 04:21,03-13-2023 05:07,03-13-2023 05:35,300,3,38.781115,-9.102043983,5996.961179,7.196353415
1925,38.7609681,-9.093984333,04-11-2023 13:15,04-11-2023 13:37,04-11-2023 13:59,300,3,38.7681482,-9.118759079,2866.74401,3.440092812
1926,38.7508863,-9.17628468,06-14-2023 00:00,06-14-2023 00:17,06-14-2023 00:32,305,2,38.715471,-9.094297518,9925.738291,11.91088595
1927,38.7051737,-9.144597674,05-22-2023 04:25,05-22-2023 05:08,05-22-2023 05:29,305,2,38.7837707,-9.153929426,8796.544785,10.55585374
